Costa Rica,0.00583404796017,0.00848591462207,0.00895350816424,0.0136016185388,0.0131420768384,0.0133905025783,0.011228489476,0.0118522543556,0.0213965106807,0.0200008860236,0.0230523570869,0.023157896814,0.0252221127686,0.0240430421611,0.0262729466984,0.0254911037728,0.028174021228,0.0286274847891,0.0291691925232,0.0226346362356,0.0333787719157,0.0359081558562,0.0344932708691,0.0345652305647,0.0307319945716,0.0354007870472,0.0379569069213,0.0363490246298
Panama,0.00784406503605,0.00566156665585,0.00498105432168,0.00640288302664,0.00901268122355,0.00750509665596,0.0113852838722,0.00983855181903,0.0135451787226,0.0,0.0150637331332,0.013666922951,0.0192622460779,0.0186723681858,0.019351990861,0.0176379048879,0.0195491802016,0.0203972361904,0.0194723300964,0.0213571219988,0.0201436546522,0.0242150028526,0.0261625054123,0.0235944841458,0.0,0.028389828026,0.0281763886903,0.0280648988496
Colombia,0.00311189222001,0.00213622415823,0.00363601987772,0.00259191591717,0.0030365419087,0.00275742656367,0.00518442640513,0.00564145568075,0.00636025443155,0.00723888484065,0.0101765170168,0.0100678511714,0.0110577761135,0.00973638219648,0.0104198636078,0.0107008695906,0.0111496211231,0.0107644675157,0.101082059155,0.0161656639262,0.0138584283414,0.0143955361275,0.0142938954116,0.0140653081152,0.0151206340955,0.0146234243323,0.0164881872746,0.0162649673816
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00959446580375,0.0140269775678,0.0115607385753,0.0119199801145,0.0169076670207,0.01623555943,0.0143661413396,0.0115423752146,0.0161421694471,0.0156962467015,0.01739142286,0.0212040956355,0.0,0.0219541036102,0.0229301046843,0.0286948535538,0.0244727253188
Suriname,0.0,0.0,0.0137660875972,0.0161852119147,0.0170371594965,0.0164027725645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315426559171,0.0315609206093,0.0,0.0
Ecuador,0.0,0.00419299255819,0.00543114358582,0.00471415737641,0.00413788867712,0.00483842858918,0.00221686485165,0.0,0.00421354802731,0.00443657629014,0.00478702749195,0.00694707721999,0.0110818712192,0.0072079423384,0.0063638697942,0.00738511128679,0.00916765786368,0.00907586330202,0.0103162244522,0.0112429389001,0.0120040791767,0.0128819534563,0.0117820788679,0.0116609058338,0.0139048997937,0.0142552258902,0.0124859922949,0.0114670485699
Peru,0.00889223451076,0.00874672759389,0.00835890262552,0.00463435192711,0.006829594301,0.00690520156028,0.00560345820238,0.00898329968674,0.0111562551514,0.0111424053321,0.0109436010044,0.00991792050341,0.0139997597577,0.0122308270356,0.0106456914697,0.0112404601537,0.0115859144145,0.010947685671,0.012191524886,0.0138593003596,0.0142907322117,0.015031872782,0.0145223548245,0.0145556405184,0.0171492787936,0.0172293925436,0.0177254748481,0.0176782780842
Brazil,0.0048292848399,0.00309052207325,0.00140385875256,0.0,0.0027040757852,0.00464084332994,0.00419949936691,0.00530364848425,0.00674887656358,0.00708939343298,0.00727661851146,0.00611921469074,0.00708942206072,0.00602386882033,0.00683914200485,0.00567742698503,0.00533140446251,0.00573117374127,0.00418425134463,0.00427220428253,0.00509069194622,0.00538195086145,0.00501153449736,0.00494676760857,0.00525876304983,0.00510933096603,0.00553845662532,0.00582105621177
Paraguay,0.00187372482507,0.00103011796475,0.0,0.00114248384552,0.00145014485412,0.00254457417118,0.00303029218956,0.0,0.0070438340205,0.0,0.00895993384166,0.302367947993,0.040517935396,0.0,0.00810250003309,0.00560997256295,0.00394080522708,0.0,0.00491501145618,0.00639148501403,0.00577655562809,0.00675746996213,0.00749650513317,0.00708165306087,0.00735248321775,0.00804800188725,0.00742102658467,0.00802267113776
Chile,0.00306820659147,0.00348601940875,0.00415983484418,0.00234680247916,0.00386387996723,0.00653376894455,0.00928371371456,0.00929858305866,0.0114438984149,0.012601113972,0.0138412127951,0.0151590473385,0.0161510172344,0.019981314297,0.0198919491063,0.0147894069972,0.0190555136642,0.0201981505489,0.0191727930765,0.0207867013703,0.0288263586562,0.0491113721888,0.0306576258408,0.0292845170742,0.0308382239348,0.0420021253555,0.225232793865,0.0283035280762
Argentina,0.00112059639589,0.000902840708883,0.000702093120054,0.0,0.000654808530705,0.00131757535866,0.00280001865774,0.00247537606723,0.00324573389585,0.00260782615913,0.00243925936436,0.00505336924838,0.00371209761998,0.00331106026892,0.00334488056987,0.00327951367517,0.00182541074216,0.00251852365989,0.00293812513485,0.00317340013155,0.00319764230318,0.0067555728984,0.00800098345183,0.00392856640729,0.00238813559227,0.0021371108827,0.00188763250008,0.0019886060852
Uruguay,0.0073709794527,0.00825831015771,0.00471159889188,0.0132899027958,0.00467374825605,0.00636301779315,0.0146018358776,0.0106844473221,0.0170700318266,0.011302100809,0.0144454927458,0.01326883898,0.0146015175222,0.0134465015897,0.0226549753289,0.0137564482254,0.0197240660328,0.0193677908778,0.015527332932,0.0166783514839,0.0199040834057,0.0175762175141,0.0226550142392,0.0222392047207,0.0211681276828,0.0218447428722,0.0259591108788,0.032332971048
Ireland,0.0618350190743,0.0688756113571,0.0708582433939,0.0780375067771,0.0794124269172,0.0887008385627,0.093335141433,0.088231074206,0.100064955663,0.095945028378,0.0769417829903,0.086228854681,0.102191279283,0.110510989388,0.0876674450001,0.0914499358532,0.107562990121,0.107463261654,0.0998634256439,0.102570069949,0.113870704629,0.114798574808,0.104530353123,0.113147786372,0.1209037808,0.114082373168,0.131910046905,0.141061037394
Netherlands,0.140779586494,0.161611193827,0.179329880614,0.152514089263,0.178004941632,0.221155058371,0.242889698359,0.20589061016,0.251857426403,0.23531300862,0.220272268046,0.193984438628,0.192900268854,0.246011501473,0.207597227603,0.247395981955,0.224258642102,0.23970071862,0.252915802943,0.258765938463,0.246988221449,0.259443175727,0.268250770482,0.268638484766,0.278331670279,0.283746017914,0.287690679027,0.288592745937
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270410429669,0.269063462641,0.325028229329,0.276532426236,0.248409051145,0.254157176625,0.267751214693,0.303346736251,0.299403111491,0.25968653662,0.280848556055,0.278589187291,0.282258673706,0.288367311215
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131564488723,0.156099368902,0.137118847352,0.15557610936,0.151923555669,0.142193116493,0.139929419818,0.140374834822,0.142253112024,0.135495653542,0.148689760937,0.168377481513,0.176921318992,0.17256500533
France,0.0282074328977,0.0314680943703,0.0321313623839,0.0319006918325,0.0339069354302,0.0395214873492,0.0378582729588,0.0391776000106,0.041632451888,0.0405533459633,0.0379978871864,0.0386646284353,0.041308242721,0.0443148602215,0.0426153715302,0.0384406944124,0.0395212699014,0.0395204792502,0.0442531030067,0.0407376072618,0.0437424131333,0.0442171037543,0.0466475495998,0.0464373830799,0.0498677313417,0.0459870249136,0.0507654770816,0.0521977156243
Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,0.0366216177079,0.0377181490897,0.0357448793234,0.0331014508498,0.0299248580998,0.0366340077046,0.0363783784812,0.0359869138245,0.0365535581992,0.0377501623503,0.0373449098703,0.0374839316574,0.0377976254845,0.0438944909817,0.0449626509957,0.0423454550033,0.0444934475725,0.0474552314613,0.0460899734216,0.0445738930254,0.0485601467854,0.0515002031746,0.0521874005553,0.049432282167,0.0507556310114,0.0558813715626,0.0519894867631,0.0556274499458
Spain,0.0225374616046,0.0259056553969,0.0259707503811,0.0270180612559,0.0317193726442,0.0381478806637,0.035719194274,0.0414795988312,0.0432898816947,0.0507667631753,0.0452165011115,0.0432723453447,0.0478566633089,0.0511683357878,0.049917092893,0.0503021385943,0.0610632441986,0.0556279399232,0.0562511466733,0.0679962192441,0.0615455427843,0.0640557329372,0.0602773482058,0.0594974935815,0.054134202988,0.0554123094129,0.0591372294538,0.0558759122207
Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,0.0388838506775,0.0401508620395,0.0462147063223,0.0448872932158,0.0512023895212,0.0513682695597,0.0549416606963,0.0548427749231,0.0597126331448,0.0578509112857,0.0613725968953,0.0627426579835,0.0729871709776,0.0748069343303,0.0719294216204,0.0787306954836,0.0776785853409,0.074148129219,0.0744892220698,0.0760724183498,0.0753269928687,0.0815313612898,0.0813747163199,0.080895119566,0.0844702768346,0.0850432080827,0.0885357818934,0.0902100984905
Poland,0.00784999704142,0.00760835551814,0.0,0.0,0.0,0.0,0.00739197957858,0.0127210922889,0.00798092541338,0.0117072731014,0.0165223331022,0.0,0.0,0.0,0.0134530449032,0.0,0.0115128848062,0.0113733233496,0.0136336324009,0.0155252549665,0.017968522022,0.0227931654935,0.024728421617,0.0257208407737,0.0270438865727,0.0331775252189,0.0359968866322,0.0364604190135
Austria,0.0155404826511,0.0183226974197,0.0179846802199,0.019294945161,0.0203367160424,0.0270760838142,0.0277331633634,0.0278567492289,0.0294266461989,0.0321117513497,0.0359762896476,0.0392110753527,0.0386856138786,0.0442969250093,0.048498060385,0.0524805742783,0.0569589785219,0.0587923611496,0.0608195441751,0.0683526383246,0.0742973176566,0.0770632850811,0.0797006035356,0.0773735502804,0.0830867091583,0.0855424582415,0.0836171585093,0.0882713824342
Hungary,0.0102300519726,0.0076628085854,0.00616247991483,0.0,0.0,0.0134775318162,0.00842727635299,0.0119522989395,0.0142166523712,0.011803676022,0.0104061047537,0.013592648478,0.0150463196901,0.0135601461031,0.0163508709794,0.0170754307578,0.0178822242647,0.0202714423237,0.0215725769743,0.0254077831867,0.0302876381226,0.030614378296,0.0303071630228,0.029811898917,0.0402883798254,0.0399272257348,0.0401808498637,0.0396241976309
Slovakia,0,0,0,0,0,0,0,0.0,0.0165927686562,0.0,0.0,0.0163626754632,0.0310017708691,0.0648531759778,0.020903135695,0.0240116022129,0.0210511509045,0.022428256094,0.024078898078,0.0314403155898,0.0368617124427,0.0380861505335,0.0444615155218,0.0414149424021,0.0494690182047,0.0542790856197,0.0537296017412,0.0541080170802
Italy,0.03183713025,0.0339008985159,0.032407966923,0.0372413219944,0.0357407027707,0.0388000178798,0.041513620068,0.0380382286449,0.0384998374216,0.0379679488722,0.0415132283854,0.0412825770052,0.0434995637011,0.0425590531795,0.0442682982134,0.045026978692,0.0474854152433,0.0481859487625,0.0496971588422,0.046891705006,0.0487637446008,0.0485673341114,0.0466040966083,0.0489005951568,0.0531343645972,0.0545813321778,0.0507287792951,0.0525302754822
Malta,0.0,0.0437349436514,0.0683039570518,0.0,0.0538060845131,0.057318137977,0.0562203980717,0.0566636567124,0.0,0.0,0.0,0.0,0.0713157353151,0.0763479101908,0.0772885456223,0.0735033190772,0.0765773874641,0.0782735398219,0.0751801593491,0.0778838299256,0.0800520004904,0.093138688319,0.078733666984,0.0798300090194,0.0717960100942,0.0786123081558,0.0869717068054,0.0810291260956
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245178515921,0.0114446867834,0.0,0.018313781795,0.0197725086943,0.020880666059,0.0239002717422,0.0236829368957,0.0258017232971,0.026095255105,0.0307791347302,0.0290432984238,0.0385764518035,0.027387248358,0.0248315474056,0.0285087016817,0.0250978855659,0.0283951378477
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724740152452,0.00731794100085,0.00789020929003,0.00665750936985,0.00695459816141,0.00814660158514,0.00909965579673,0.0103806232224
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533771517036,0.0617649921359,0.0730637783542,0.0756408122856,0.0688665303822,0.075547281058,0.0738117407337,0.0756143772794
Croatia,0,0,0,0,0,0,0.0178384673621,0.0129097123654,0.0154760364024,0.0222085885591,0.0200058383712,0.0220952956453,0.0112807087586,0.0151901919996,0.0218089321265,0.0290350278949,0.0299697368123,0.0328953643411,0.0359099217011,0.040000007008,0.0493248267816,0.0476355010008,0.05052911789,0.044810581177,0.04861149169,0.0515261736679,0.0481070253272,0.0473662807536
Greece,0.0151428202819,0.0184295674948,0.0140832831227,0.0147174014862,0.0168989958071,0.0224906191037,0.0206593451397,0.0227795836071,0.0248226128992,0.0283789666705,0.0290935570844,0.0293565055152,0.0303851982051,0.0340461011022,0.0356335162106,0.0393015621263,0.0430427349217,0.0440632957111,0.0471408874604,0.044829957208,0.0485749011958,0.0483302021077,0.0438042079123,0.0402095308535,0.0415696420327,0.0406732454029,0.0364125284468,0.0388697301965
Cyprus,0.0651605130517,0.0588104247528,0.0,0.0644668125618,0.0701336549746,0.0,0.0,0.0658158817926,0.0749757438846,0.0732928067819,0.0783181201403,0.0845853856653,0.0829431314922,0.0786884062377,0.0879467026237,0.0835198283366,0.0786949369276,0.0789559039869,0.0709360784893,0.0766092029145,0.0810550427735,0.0795812687624,0.0917473929603,0.0841379692673,0.0805239578833,0.0798931221109,0.0709438564261,0.0687541398647
Bulgaria,0.0155969554411,0.0192658608869,0.0175191840447,0.0,0.0,0.0,0.00520367145805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109691402988,0.0127256604162,0.0133471058332,0.01827504699,0.0170827950472,0.0203035697933,0.0255782800127,0.0267239678283,0.0232184642309,0.0253705012197,0.0312698620546,0.0243903696104,0.0245636996492
Romania,0.0,0.0,0.0,0.00236479331026,0.0112186585525,0.0104258251193,0.0101624848328,0.0132115304015,0.00580180012225,0.00537525447055,0.00539300592671,0.0,0.00606511526011,0.00479812262644,0.00786218800246,0.0111665299765,0.00923057775349,0.0171033869609,0.014927889704,0.0123468532613,0.0139466578293,0.019540308329,0.0227014795727,0.0255940171059,0.0249107248159,0.0250695961898,0.0276597393039,0.0280579069332
Russian Federation,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00910957209293,0.00924744219061,0.0104291016553,0.0103549930696,0.0102065443554,0.0114210118587,0.0116599110238,0.0121787770628,0.0129560348807,0.0135377355127,0.0139249572805,0.0118860265537,0.0132799298069,0.0142012437552,0.0129276281067,0.0136963231073
Estonia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542065042392,0.0425647808293,0.0476321201546,0.0454011845791,0.0535849428573,0.05451584775,0.0489563964,0.0372925811211,0.0411039006388,0.0489121335291,0.0502940183983,0.0482155033514,0.0512994234795,0.0584325751631,0.0561041580498,0.0616075978613
Latvia,0,0,0,0,0,0,0.0,0.0,0.0110708394289,0.011173397714,0.0,0.0185246223605,0.0,0.0,0.0205557293705,0.0215965892963,0.0261148593936,0.0258764330444,0.0284320948163,0.0357663016678,0.0389908677753,0.0445558187193,0.0609833844531,0.0656062641137,0.066872581505,0.0654057966218,0.0807905819002,0.0816446033907
Lithuania,0,0,0,0,0,0,0.00528072482781,0.0,0.00920179279794,0.0,0.0228183192789,0.0174749433947,0.0,0.0155718082317,0.00821571663715,0.0194691801873,0.0234788015935,0.0273996948485,0.0299706202599,0.0319922664153,0.048492984565,0.0506236639448,0.064344439538,0.0510022072576,0.0600987707591,0.0711207820378,0.083379878015,0.0909672508814
Ukraine,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278796091668,0.0107988248866,0.0045937379545,0.00496881591049,0.00521633372902,0.00574666611352,0.00706668327342,0.00586193370297,0.00484981368119,0.00649075781387,0.00646994588732,0.00669679838671
Belarus,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161608457927,0.0226111821073,0.0,0.0181759576739,0.0203054151423,0.0166554282451,0.0230884815105,0.0229970826982,0.0245577318073,0.022246902128,0.0235874904258,0.0195896941615,0.0231007009032,0.0241187138238,0.0297532826747,0.0283713941826
Armenia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121486352552,0.0160996091111,0.0141244870424,0.0147707839938,0.0,0.0185432076907,0.0178965908305,0.0175044460448,0.0252558325316,0.0226379224659,0.021668940329,0.0233192638544,0.0246587832311,0.0263527334496,0.0237103355586
Georgia,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093936997837,0.0,0.00843809375265,0.012335342141,0.0188968049459,0.0203704490231,0.0249397609312,0.0274293320257,0.0265263757798,0.0234918309721,0.0243090013727,0.0268991389507,0.0321136943849,0.0295718462565
Azerbaijan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958107048733,0.0,0.00949423325706,0.010943042384,0.0131451422779,0.0162827580316,0.0144617580314,0.0165059511041,0.0225496515132,0.021621118015,0.0179891672593,0.0233271504721,0.0230695396313,0.0231808740337,0.0243355964172
Finland,0.0173556860374,0.0232639495028,0.022757240213,0.020731634628,0.0148577628209,0.0155497674371,0.0183798783958,0.0192620090839,0.0231508496535,0.0206333886699,0.0247354192778,0.0250007286272,0.0292391354995,0.0304339705164,0.029091839506,0.0265193434836,0.0277593125745,0.0292771201134,0.0316833925598,0.032248809848,0.0327545736477,0.0333344202871,0.0357278274759,0.0369854510345,0.0361335097242,0.0388347308489,0.0417750534986,0.0419795384713
Sweden,0.0187539048967,0.0212256256546,0.0223085001309,0.021100462355,0.0212440166093,0.0238476957504,0.0242462880986,0.0271766426934,0.0304573515926,0.0282590457006,0.0299966679584,0.0301982201025,0.0318570061189,0.0341984624694,0.0340243723478,0.0352474742201,0.0359329379151,0.0384329351465,0.0388003903555,0.0390105818388,0.0431648785271,0.0431388165831,0.0457744109905,0.0447802468268,0.0455870656374,0.0500833862886,0.0504936176957,0.0508012530052
Norway,0.0320465245481,0.034510999005,0.0320772308121,0.0353493543305,0.0306901315817,0.0272851989469,0.0321558874476,0.0279696533088,0.0393826776585,0.0341856049705,0.039567309018,0.0357580232691,0.0374843567036,0.040805848945,0.0397357935187,0.0417484334766,0.046154270596,0.048601933938,0.0453390875474,0.0441510216935,0.0499365397861,0.0559331985089,0.0583822675409,0.0520424721765,0.0595245244886,0.0627632640072,0.0679264947659,0.069366170324
Denmark,0.0518095433141,0.0575198666782,0.0582100344964,0.0570015274485,0.0547619628597,0.0783591863663,0.0915941961884,0.0921397645948,0.0872435915758,0.0842670976733,0.0850953821585,0.091039759429,0.094761770092,0.0975728889963,0.107736089565,0.113560557228,0.117688055707,0.122327786491,0.117697439343,0.108945405893,0.114036478059,0.117028992046,0.1281278328,0.108623562731,0.125087250725,0.125761514391,0.118188595526,0.117607680895
Iceland,0.0213173174666,0.0335407389579,0.0299304958385,0.0315462648798,0.0308647409083,0.0399564028425,0.0376753278591,0.0370500567573,0.0781652628411,0.040593023701,0.0401747564726,0.0433228743187,0.0450316587078,0.0454303071872,0.0797579818425,0.0833579926599,0.0806921283999,0.102422683267,0.0942640027883,0.091963743814,0.0798042130479,0.0799379793397,0.0792354777112,0.0581854379206,0.0649695199332,0.0664762107175,0.0539996867083,0.068689918506
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127727369196,0.0,0.0,0.0,0.0,0.0,0.0143994050235,0.0,0.0,0.0156467158766,0.018438742794
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336535921793,0.00314572315911,0.00211263262914,0.00398010546573,0.00426035626302,0.00313771473577,0.00315166996874,0.0,0.0,0.0,0.00522261241745,0.0
Senegal,0.0,0.0,0.00756173264269,0.00839058890515,0.00993773708962,0.00852878401021,0.00806172663405,0.00794458548577,0.0,0.00861522792614,0.0,0.00807919596971,0.010266706235,0.0103389464042,0.00894939234374,0.0112967286871,0.0121731212837,0.0134972825174,0.0127783616445,0.0139001537504,0.0125904095555,0.0151925709633,0.0145462436153,0.0129066590077,0.0119206512675,0.0122995909244,0.014902740253,0.014735575297
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.00684826103303,0.00600039867611,0.00536379381711,0.00419941301261,0.00318855933531,0.00279516075535,0.00340139844051,0.00362648187187,0.0026361842538,0.00294835245416,0.0041169082675,0.0,0.0043099047517,0.00599519475118,0.0,0.00963984330363,0.0112340538406,0.0106481084783,0.010209762076,0.0,0.00982470072704,0.0165192712781
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175973948344,0.0,0.0186930187786,0.0197005305444,0.0,0.022202364958,0.0214614557621,0.0280679064667,0.0231275389234
Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248810605568,0.0030029787688,0.0031257842161,0.00287381640729,0.00305723044688,0.00345355333748,0.0028737384134,0.00251080465745,0.00258770246619,0.0,0.0028948029237,0.00225362974855,0.00386330410143,0.00374942759127
Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578095822373,0.00328544767846,0.00392694012422,0.00336974072607,0.00439730483256,0.00401561434868,0.0045092947013,0.00532298305417,0.00568674830283,0.0,0.0,0.0,0.0,0.00425146092716,0.0,0.0,0.0,0.0,0.0
